,m/z,I,S/N,em,error,C,H,Class
10897,384.1606,3837895,22.5,384.1605171523,8.284770001409925e-05,25,22,O3N1
10899,384.17607000000004,5148364,30.9,384.1757732923,0.0002967077000448626,29,22,N1
10901,384.19719,6539988,39.9,384.1969026611,0.00028733889996601647,26,26,O2N1
10904,384.21848,1788891,9.3,384.2180320299,0.0004479701000263958,23,30,O4N1
10906,384.23362000000003,8779488,54.3,384.23328816989994,0.0003318301000945212,27,30,O1N1
10910,384.2547,2213864,12.0,384.25441753869995,0.00028246130005982195,24,34,O3N1
10914,384.26993,21602028,136.9,384.2696736787,0.000256321300014406,28,34,N1
10917,384.29093,7411444,45.5,384.2908030475,0.0001269525000111571,25,38,O2N1
10921,384.32743,1645185,8.4,384.3271885563,0.00024144370001977222,26,42,O1N1
10933,385.14436,1757725,9.1,385.1445327361,0.00017273610001211637,25,21,O4
10938,385.18102999999996,3557418,20.7,385.1809182449,0.00011175509996519395,26,25,O3
10944,385.21752000000004,8811574,54.5,385.2173037537,0.00021624630005590006,27,29,O2
10950,385.23864,4288062,25.4,385.2384331225,0.00020687749997705396,24,33,O4
10953,385.25408999999996,2516035,14.0,385.25368926249996,0.000400737500001469,28,33,O1
10958,385.27509,9250891,57.3,385.2748186313,0.0002713686999982201,25,37,O3
10962,385.3114,38215768,243.9,385.3112041401,0.00019585989997494835,26,41,O2
10964,385.33246,17376350,109.7,385.33233350890004,0.00012649109999074426,23,45,O4
10965,385.34772000000004,7984228,49.2,385.3475896489,0.00013035110004011585,27,45,O1
10970,386.14001,1693432,8.7,386.1397817079,0.00022829210001873435,24,20,O4N1
10973,386.15536000000003,2550141,14.2,386.15503784789996,0.00032215210006825146,28,20,O1N1
10976,386.17644,3245957,18.7,386.1761672167,0.0002727833000335522,25,24,O3N1
10979,386.19156,7336330,45.0,386.1914233567,0.00013664329998164249,29,24,N1
10982,386.21276,8146321,50.2,386.21255272549996,0.0002072745000418763,26,28,O2N1
10985,386.23405,1623321,8.2,386.2336820943,0.00036790570004541223,23,32,O4N1
10987,386.24912,6447518,39.3,386.24893823429994,0.00018176570006289694,27,32,O1N1
10989,386.27046,2298533,12.6,386.27006760309996,0.00039239690005388184,24,36,O3N1
10994,386.28565,6499755,39.6,386.2853237431,0.00032625689999576934,28,36,N1
10997,386.30667,3068850,17.5,386.3064531119,0.0002168880999988687,25,40,O2N1
11007,387.1606,1745884,8.9,387.1601828005,0.0004171994999637718,25,23,O4
11013,387.19685,5751528,34.3,387.19656830929995,0.00028169070003514207,26,27,O3
11021,387.23312000000004,10632949,65.3,387.2329538181,0.00016618190005601718,27,31,O2
11027,387.25422000000003,4863740,28.7,387.2540831869,0.00013681310002766622,24,35,O4
11030,387.26957000000004,2129666,11.3,387.26933932689997,0.00023067310007718334,28,35,O1
11033,387.29065,9771785,59.9,387.2904686957,0.0001813043000424841,25,39,O3
11038,387.32717,65483540,413.8,387.3268542045,0.0003157955000006041,26,43,O2
11039,387.36357999999996,18527010,115.5,387.36323971329995,0.0003402867000090737,27,47,O1
11044,388.13417999999996,2528815,13.8,388.1343024035,0.00012240350002912237,27,18,O2N1
11046,388.15555,1930807,10.0,388.1554317723,0.00011822769999980665,24,22,O4N1
11048,388.17093,6212668,37.3,388.17068791229997,0.00024208770003042446,28,22,O1N1
11051,388.19228,2259012,12.1,388.1918172811,0.0004627188999961618,25,26,O3N1
11055,388.20743999999996,8391753,51.1,388.2070734211,0.0003665788999569486,29,26,N1
11058,388.22848999999997,8479824,51.7,388.22820278989997,0.0002872100999979921,26,30,O2N1
11060,388.24967999999996,1527895,7.5,388.2493321587,0.00034784129996978663,23,34,O4N1
11062,388.2648,7237725,43.8,388.26458829869995,0.00021170130003156373,27,34,O1N1
11065,388.28591,1952868,10.2,388.28571766749997,0.00019233250003480862,24,38,O3N1
11069,388.30111,9971817,61.1,388.3009738075,0.00013619250000829197,28,38,N1
11088,389.17601,1883291,9.7,389.17583286490003,0.00017713509998884547,25,25,O4
11094,389.21245,4755368,28.0,389.21221837369995,0.0002316263000352592,26,29,O3
11101,389.24895,12154292,75.0,389.2486038825,0.0003461174999870309,27,33,O2
11104,389.2701,8395196,51.1,389.2697332513,0.00036674870000297233,24,37,O4
11108,389.28517999999997,2371009,12.8,389.2849893913,0.00019060869999520946,28,37,O1
11112,389.30643,11163080,68.7,389.3061187601,0.00031123989998604884,25,41,O3
11118,389.34259,35304916,222.1,389.34250426890003,8.573109994358674e-05,26,45,O2
11127,390.15033999999997,3354351,19.1,390.1499524679,0.00038753209997821614,27,20,O2N1
11129,390.17135,1665782,8.4,390.1710818367,0.0002681633000065631,24,24,O4N1
11132,390.1867,6491900,39.0,390.1863379767,0.00036202329999923677,28,24,O1N1
11135,390.2076,4209923,24.5,390.20746734549994,0.00013265450007793333,25,28,O3N1
11137,390.22283,8928008,54.5,390.22272348549996,0.00010651450003251739,29,28,N1
11139,390.24386,7479056,45.3,390.2438528543,7.1457000103691826e-06,26,32,O2N1
11144,390.28042,7807772,47.4,390.28023836309995,0.00018163690003802913,27,36,O1N1
11145,390.30144,1601828,8.0,390.3013677319,7.226810004112849e-05,24,40,O3N1
11148,390.31695,23650088,148.0,390.3166238719,0.00032612810002774495,28,40,N1
11162,391.17064,1992531,10.4,391.1703535605,0.0002864394999733122,28,23,O2
11167,391.19187999999997,2061146,10.9,391.1914829293,0.00039707069998939915,25,27,O4
11177,391.2282,6855783,41.3,391.22786843809996,0.00033156190005456665,26,31,O3
11183,391.26455,15552628,96.6,391.2642539469,0.000296053099987148,27,35,O2
11186,391.28553,9004155,55.0,391.2853833157,0.00014668429997755084,24,39,O4
11188,391.30092,2880129,16.1,391.3006394557,0.0002805443000397645,28,39,O1
11192,391.32182,7215240,43.6,391.3217688245,5.117550000477422e-05,25,43,O3
11197,391.35834,83597464,528.9,391.3581543333,0.00018566670001973762,26,47,O2
11210,392.16581,3795887,21.9,392.1656025323,0.0002074677000223346,27,22,O2N1
11212,392.18667999999997,1984694,10.4,392.1867319011,5.190110005059978e-05,24,26,O4N1
11214,392.20197,5662651,33.7,392.2019880411,1.804109996328407e-05,28,26,O1N1
11217,392.22292000000004,3919810,22.7,392.22311740989994,0.00019740989989713853,25,30,O3N1
11221,392.23849,10738120,66.0,392.23837354989996,0.00011645010005167933,29,30,N1
11223,392.25973,11729359,72.3,392.2595029187,0.00022708130001092286,26,34,O2N1
11228,392.28075,1392279,6.6,392.2806322875,0.00011771250001402223,23,38,O4N1
11230,392.29616,2814940,15.7,392.29588842749996,0.00027157250002574074,27,38,O1N1
11245,393.18637,2728723,15.1,393.1860036249,0.0003663750999862714,28,25,O2
11249,393.2074,3414810,19.5,393.2071329937,0.0002670063000209666,25,29,O4
11253,393.22299,1533728,7.5,393.22238913369995,0.0006008663000329761,29,29,O1
11258,393.24371,8324903,50.7,393.24351850249997,0.00019149750005453825,26,33,O3
11261,393.25955,1430060,6.9,393.2587746425,0.0007753575000037927,30,33,
11265,393.28002999999995,19452724,121.4,393.2799040113,0.0001259886999491755,27,37,O2
11270,393.30105,6279995,37.7,393.3010333801,1.6619899952274864e-05,24,41,O4
11271,393.31622999999996,3381312,19.3,393.3162895201,5.9520100023746636e-05,28,41,O1
11272,393.33771,5067080,30.0,393.3374188889,0.00029111110001167617,25,45,O3
11273,393.37411000000003,208460624,1322.2,393.3738043977,0.00030560230004539335,26,49,O2
11277,394.14516000000003,2034273,10.7,394.14486708789997,0.0002929121000647683,26,20,O3N1
11280,394.18149,6932590,41.8,394.1812525967,0.0002374032999910014,27,24,O2N1
11283,394.20256,1407989,6.7,394.20238196549997,0.00017803450003839316,24,28,O4N1
11285,394.21772999999996,6931067,41.8,394.21763810549993,9.189450003077582e-05,28,28,O1N1
11289,394.23881,3005570,16.9,394.23876747429995,4.252570005292e-05,25,32,O3N1
11293,394.25423,9731207,59.6,394.25402361429997,0.00020638570003939094,29,32,N1
11295,394.27545,12973199,80.2,394.2751529831,0.0002970168999922862,26,36,O2N1
11299,394.29666000000003,2299542,12.4,394.2962823519,0.00037764810002727245,23,40,O4N1
11301,394.3119,2523036,13.8,394.31153849189997,0.00036150810001345235,27,40,O1N1
11316,395.16553999999996,1712325,8.6,395.1652681805,0.0002718194999715706,27,23,O3
11322,395.2019,3796434,21.7,395.2016536893,0.00024631070004943467,28,27,O2
11328,395.2232,3415513,19.3,395.2227830581,0.000416941900027723,25,31,O4
11332,395.23867,2519775,13.6,395.23803919809995,0.0006308019000584864,29,31,O1
11337,395.25948999999997,6870502,41.0,395.2591685669,0.000321433099998103,26,35,O3
11340,395.27501,2096107,11.0,395.2744247069,0.0005852931000163153,30,35,
11344,395.2957,21462514,132.8,395.2955540757,0.00014592429999993328,27,39,O2
11346,395.31678,15961594,98.2,395.31668344450003,9.655549996523405e-05,24,43,O4
11347,395.33173,2658559,14.5,395.3319395845,0.00020958449999852746,28,43,O1
11348,395.35327,8951303,54.1,395.35306895329995,0.00020104670005594016,25,47,O3
11349,395.38971000000004,511532576,3214.9,395.3894544621,0.00025553790004551047,26,51,O2
11359,396.16084,2415904,13.0,396.1605171523,0.0003228477000334351,26,22,O3N1
11363,396.19698999999997,4708909,27.4,396.1969026611,8.733889995937716e-05,27,26,O2N1
11366,396.21817999999996,57360180,358.5,396.2180320299,0.00014797009998801514,24,30,O4N1
11369,396.23341,8120122,48.9,396.23328816989994,0.00012183010005628603,28,30,O1N1
11373,396.25433,1820161,9.2,396.25441753869995,8.753869997235597e-05,25,34,O3N1
11375,396.26984,11652934,71.1,396.2696736787,0.0001663213000142605,29,34,N1
11379,396.29103,3561037,20.2,396.2908030475,0.00022695249998605505,26,38,O2N1
11381,396.31227,3282261,18.4,396.3119324163,0.000337583700002142,23,42,O4N1
11383,396.32749,3459418,19.5,396.3271885563,0.00030144370003881704,27,42,O1N1
11384,396.34857999999997,1454433,6.9,396.3483179251,0.00026207489997887023,24,46,O3N1
11403,397.18136,1876099,9.6,397.1809182449,0.0004417550999846753,27,25,O3
11408,397.2174,6183056,36.7,397.2173037537,9.624630001781043e-05,28,29,O2
11412,397.23868,4162199,24.0,397.2384331225,0.0002468774999897505,25,33,O4
11415,397.25395,2001565,10.4,397.25368926249996,0.0002607375000138745,29,33,O1
11420,397.27517,7772324,46.7,397.2748186313,0.0003513687000236132,26,37,O3
11425,397.31147999999996,25342128,157.2,397.3112041401,0.000275859899943498,27,41,O2
11426,397.33252999999996,27922616,173.4,397.33233350890004,0.0001964910999276981,24,45,O4
11427,397.34785,3488445,19.7,397.3475896489,0.0002603510999961145,28,45,O1
11430,397.3688,3087045,17.2,397.36871901769996,8.098230006226004e-05,25,49,O3
11459,398.17654,3625950,20.6,398.1761672167,0.00037278330000845017,26,24,O3N1
11462,398.1918,4848099,28.3,398.1914233567,0.00037664330000097834,30,24,N1
11467,398.21287,6356459,37.8,398.21255272549996,0.0003172745000483701,27,28,O2N1
11471,398.23373,1651442,8.2,398.2336820943,4.790570000068328e-05,24,32,O4N1
11473,398.24929,6879223,41.0,398.24893823429994,0.00035176570003159213,28,32,O1N1
11476,398.27041,2547454,13.8,398.27006760309996,0.00034239690006643286,25,36,O3N1
11479,398.28542999999996,17621508,108.6,398.2853237431,0.00010625689998278176,29,36,N1
11481,398.30662,7092747,42.4,398.3064531119,0.00016688810001141974,26,40,O2N1
11485,398.39991000000003,1479211,7.1,398.4003534983,0.00044349829994416723,25,52,O2N1
11492,399.16033999999996,1518644,7.3,399.1601828005,0.00015719949993808768,26,23,O4
11497,399.1968,3446080,19.5,399.19656830929995,0.0002316907000476931,27,27,O3
11502,399.23317000000003,8239949,49.6,399.2329538181,0.00021618190004346616,28,31,O2
11507,399.25422000000003,4761428,27.7,399.2540831869,0.00013681310002766622,25,35,O4
11510,399.26945,2830682,15.6,399.26933932689997,0.0001106731000390937,29,35,O1
11514,399.29062999999996,8316769,50.1,399.2904686957,0.0001613042999792924,26,39,O3
11519,399.32712000000004,38159212,237.8,399.3268542045,0.0002657955000131551,27,43,O2
11521,399.34828999999996,20681588,127.8,399.3479835733,0.0003064266999786014,24,47,O4
11522,399.36352,6927738,41.3,399.36323971329995,0.0002802867000468723,28,47,O1
11529,400.15575,1336717,6.2,400.1554317723,0.00031822770000644596,25,22,O4N1
11531,400.17089,3102610,17.3,400.17068791229997,0.0002020877000177279,29,22,O1N1
11533,400.1921,2630042,14.3,400.1918172811,0.00028271889999587074,26,26,O3N1
11536,400.20726,6484639,38.6,400.2070734211,0.00018657890001350097,30,26,N1
11539,400.22832999999997,8710310,52.6,400.22820278989997,0.0001272101000040493,27,30,O2N1
11542,400.24967000000004,1569710,7.6,400.2493321587,0.0003378413000518776,24,34,O4N1
11544,400.2647,6881971,41.1,400.26458829869995,0.00011170130005666579,28,34,O1N1
11548,400.28593,2457018,13.2,400.28571766749997,0.0002123325000411569,25,38,O3N1
11550,400.30134,6650048,39.6,400.3009738075,0.000366192499996032,29,38,N1
11553,400.3224,3172039,17.7,400.3221031763,0.0002968237000118279,26,42,O2N1
11567,401.17596000000003,1864047,9.5,401.17583286490003,0.0001271351000013965,26,25,O4
11573,401.2125,3760123,21.4,401.21221837369995,0.00028162630002270816,27,29,O3
11577,401.24885,11138568,67.8,401.2486038825,0.00024611750001213295,28,33,O2
11581,401.26992,6232591,37.0,401.2697332513,0.0001867487000026813,25,37,O4
11584,401.28515,2148629,11.3,401.2849893913,0.00016060870001410876,29,37,O1
11587,401.30645,10828316,65.9,401.3061187601,0.0003312398999923971,26,41,O3
11593,401.34269,59229736,370.3,401.34250426890003,0.0001857310999753281,27,45,O2
11595,401.37908,13997621,85.8,401.37888977769995,0.00019022230003429286,28,49,O1
11601,402.15016,2443584,13.1,402.1499524679,0.00020753210003476852,28,20,O2N1
11603,402.17087999999995,1303623,6.0,402.1710818367,0.0002018367000573562,25,24,O4N1
11605,402.18657,5070669,29.7,402.1863379767,0.00023202330004323812,29,24,O1N1
11608,402.2077,4199252,24.2,402.20746734549994,0.00023265450005283128,26,28,O3N1
11610,402.22302,6571865,39.1,402.22272348549996,0.0002965145000644043,30,28,N1
11612,402.24411000000003,18155360,112.0,402.2438528543,0.0002571457000613009,27,32,O2N1
11615,402.26525,1977192,10.2,402.2649822231,0.00026777689998880305,24,36,O4N1
11617,402.28051,5956973,35.2,402.28023836309995,0.00027163690003817464,28,36,O1N1
11619,402.30167,2064500,10.8,402.3013677319,0.0003022681000288685,25,40,O3N1
11622,402.31687999999997,9282426,56.2,402.3166238719,0.0002561280999771043,29,40,N1
11642,403.19154,1851784,9.4,403.1914829293,5.707069999516534e-05,26,27,O4
11648,403.22812999999996,4042421,23.2,403.22786843809996,0.000261561900003926,27,31,O3
11654,403.26457999999997,12144833,74.2,403.2642539469,0.0003260530999682487,28,35,O2
11658,403.28562999999997,13342920,81.7,403.2853833157,0.0002466842999524488,25,39,O4
11661,403.30067,2108110,11.0,403.3006394557,3.054430004567621e-05,29,39,O1
11663,403.32202,9087701,54.9,403.3217688245,0.00025117550001141353,26,43,O3
11667,403.35832999999997,36751584,228.9,403.3581543333,0.00017566669998814177,27,47,O2
11676,404.16581,2496504,13.3,404.1656025323,0.0002074677000223346,28,22,O2N1
11678,404.18694,1992191,10.2,404.1867319011,0.00020809889997508435,25,26,O4N1
11680,404.20229,4919813,28.4,404.2019880411,0.00030195890002460146,29,26,O1N1
11683,404.22328999999996,3940876,22.3,404.22311740989994,0.00017259010002135255,26,30,O3N1
11685,404.23871,7339537,43.5,404.23837354989996,0.0003364501000646669,30,30,N1
11688,404.25978,9289240,55.6,404.2595029187,0.00027708129999837183,27,34,O2N1
11693,404.29595,6549029,38.5,404.29588842749996,6.1572500044349e-05,28,38,O1N1
11698,404.33242,20296242,124.1,404.3322739363,0.00014606370001502,29,42,N1
11706,405.14977999999996,1312203,6.0,405.1496181161,0.00016188389997751074,28,21,O3
11710,405.20741,2102879,10.9,405.2071329937,0.000277006299995719,26,29,O4
11716,405.2438,5708652,33.3,405.24351850249997,0.00028149750005468377,27,33,O3
11722,405.28012,14441336,87.7,405.2799040113,0.00021598870000616444,28,37,O2
11726,405.3012,12768127,77.2,405.3010333801,0.0001666198999714652,25,41,O4
11728,405.31653,2968196,16.3,405.3162895201,0.00024047990001463404,29,41,O1
11732,405.3376,7448460,44.1,405.3374188889,0.00018111110000518238,26,45,O3
11736,405.37399,72797080,450.8,405.3738043977,0.0001856023000073037,27,49,O2
11745,406.14527999999996,1503137,7.1,406.14486708789997,0.0004129120999891711,27,20,O3N1
11750,406.18142,4319406,24.7,406.1812525967,0.00016740329999720416,28,24,O2N1
11752,406.20279,2017461,10.3,406.20238196549997,0.0004080345000261332,25,28,O4N1
11754,406.21792,5422778,31.5,406.21763810549993,0.0002818945000626627,29,28,O1N1
11757,406.23909,2796482,15.2,406.23876747429995,0.000322525700028109,26,32,O3N1
11760,406.25431000000003,11215047,67.6,406.25402361429997,0.00028638570006478403,30,32,N1
11762,406.27538,13708494,83.1,406.2751529831,0.00022701689999848895,27,36,O2N1
11766,406.29662,1440597,6.8,406.2962823519,0.0003376481000145759,24,40,O4N1
11768,406.31174,2221275,11.6,406.31153849189997,0.00020150810001950958,28,40,O1N1
11779,407.16551,1748223,8.7,407.1652681805,0.00024181949999046992,28,23,O3
11785,407.20178,2647308,14.3,407.2016536893,0.00012631070001134503,29,27,O2
11788,407.2228,2807571,15.3,407.2227830581,1.69419000144444e-05,26,31,O4
11792,407.23852999999997,1369113,6.3,407.23803919809995,0.0004908019000140484,30,31,O1
11797,407.25934,6840352,40.4,407.2591685669,0.00017143310003575607,27,35,O3
11804,407.2958,15437356,93.9,407.2955540757,0.00024592429997483123,28,39,O2
11808,407.31687999999997,6912052,40.8,407.31668344450003,0.000196555499940132,25,43,O4
11809,407.33225,3106617,17.1,407.3319395845,0.0003104154999959974,29,43,O1
11810,407.35331,4417088,25.3,407.35306895329995,0.0002410467000686367,26,47,O3
11812,407.38962999999995,170094160,1056.3,407.3894544621,0.00017553789996327396,27,51,O2
11819,408.16075,2752596,14.9,408.1605171523,0.00023284770003328958,27,22,O3N1
11823,408.19712999999996,7268193,43.0,408.1969026611,0.00022733889994697165,28,26,O2N1
11825,408.21849,1318760,6.0,408.2180320299,0.00045797010000114824,25,30,O4N1
11828,408.2336,6328685,37.2,408.23328816989994,0.0003118301000881729,29,30,O1N1
11831,408.25446,2468724,13.1,408.25441753869995,4.2461300040486094e-05,26,34,O3N1
11835,408.26982999999996,7466874,44.3,408.2696736787,0.00015632129998266464,30,34,N1
11837,408.29106,14026625,85.1,408.2908030475,0.00025695250002399916,27,38,O2N1
11840,408.31212,3143560,17.3,408.3119324163,0.00018758369998295166,24,42,O4N1
11842,408.32709,2089869,10.8,408.3271885563,9.855629997446158e-05,28,42,O1N1
11859,409.18127000000004,1852849,9.3,409.1809182449,0.0003517551000413732,28,25,O3
11866,409.21734,3042238,16.7,409.2173037537,3.624629999876561e-05,29,29,O2
11871,409.23877000000005,2708677,14.6,409.2384331225,0.00033687750004673944,26,33,O4
11877,409.27507,8072401,48.0,409.2748186313,0.00025136870004871525,27,37,O3
11883,409.31149,22425822,137.3,409.3112041401,0.00028585989997509387,28,41,O2
11885,409.33255,16437477,100.1,409.33233350890004,0.00021649109999088978,25,45,O4
11886,409.34785,2863082,15.6,409.3475896489,0.0002603510999961145,29,45,O1
11887,409.36888999999996,8487153,50.6,409.36871901769996,0.00017098230000556214,26,49,O3
11888,409.40525,391016704,2431.2,409.4051045265,0.00014547350002658277,27,53,O2
